line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned,gross_revenue_rub,discount_amount_rub,sales_after_discount_rub,net_revenue_rub,cost_total_rub,gross_profit_rub,margin_pct,month_start,month_num,year
L007333,ORD004717,2025-12-18,C00043,Санкт-Петербург,Магазин,Регулярный,СБП,P015,Ноутбуки HP Model 15,Ноутбуки,HP,Новый год,0.1645,1,139588.96,113629.99,0,139588.96,22962.38,116626.58,116626.58,113629.99,2996.59,0.02569385281399743,2025-12-01,12,2025
L007334,ORD005201,2025-01-28,C01127,Самара,Магазин,Новый,Карта,P027,Бытовая техника Bosch Model 27,Бытовая техника,Bosch,Без акции,0.0122,2,7803.44,6090.86,0,15606.88,190.4,15416.48,15416.48,12181.72,3234.76,0.20982460911113698,2025-01-01,1,2025
L007335,ORD005067,2025-06-02,C02270,Санкт-Петербург,Магазин,Регулярный,Наличные,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.08,1,96342.75,75143.51,0,96342.75,7707.42,88635.33,88635.33,75143.51,13491.82,0.1522171802147068,2025-06-01,6,2025
L007336,ORD002093,2025-05-20,C00634,Казань,Магазин,VIP,Карта,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0648,1,5101.51,3494.8,0,5101.51,330.58,4770.93,4770.93,3494.8,1276.13,0.26748067491696326,2025-05-01,5,2025
L007337,ORD005358,2025-12-05,C00408,Новосибирск,Магазин,Регулярный,Карта,P010,Смартфоны realme Model 10,Смартфоны,realme,Без акции,0.0382,1,40633.34,29204.95,1,40633.34,1552.19,39081.15,0.0,0.0,0.0,,2025-12-01,12,2025
L007338,ORD001497,2025-05-04,C01355,Екатеринбург,Сайт,Регулярный,Карта,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Без акции,0.0235,1,129335.06,79079.79,0,129335.06,3039.37,126295.69,126295.69,79079.79,47215.9,0.3738520099281406,2025-05-01,5,2025
L007339,ORD004718,2025-12-08,C01249,Москва,Магазин,Регулярный,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0736,1,1685.28,1465.37,0,1685.28,124.04,1561.24,1561.24,1465.37,95.87,0.06140835726912718,2025-12-01,12,2025
L007340,ORD000211,2025-11-20,C00057,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Black Friday,0.2108,2,22466.78,16938.62,0,44933.56,9471.99,35461.57,35461.57,33877.24,1584.33,0.04467725909271503,2025-11-01,11,2025
L007341,ORD000052,2025-07-23,C00589,Санкт-Петербург,Магазин,Регулярный,Карта,P025,Телевизоры LG Model 25,Телевизоры,LG,Без акции,0.1003,1,164958.05,109259.65,0,164958.05,16545.29,148412.76,148412.76,109259.65,39153.11,0.26381227747605157,2025-07-01,7,2025
L007342,ORD003687,2025-12-28,C02230,Москва,Магазин,Регулярный,Наличные,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Новый год,0.1538,2,43308.47,33284.85,0,86616.94,13321.69,73295.25,73295.25,66569.7,6725.55,0.09175975528203875,2025-12-01,12,2025
L007343,ORD003145,2025-08-25,C01374,Самара,Сайт,Новый,Карта,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Back-to-school,0.1352,1,16868.11,11308.38,1,16868.11,2280.57,14587.54,0.0,0.0,0.0,,2025-08-01,8,2025
L007344,ORD003220,2025-07-12,C02226,Санкт-Петербург,Сайт,Регулярный,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Без акции,0.0506,1,24725.13,17581.3,0,24725.13,1251.09,23474.04,23474.04,17581.3,5892.74,0.2510321537378628,2025-07-01,7,2025
L007345,ORD001320,2025-04-02,C00105,Казань,Магазин,Регулярный,Рассрочка,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.0536,1,180182.46,134898.07,0,180182.46,9657.78,170524.68,170524.68,134898.07,35626.61,0.20892348318093895,2025-04-01,4,2025
L007346,ORD004177,2025-08-03,C00734,Санкт-Петербург,Магазин,Регулярный,Карта,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Без акции,0.0607,1,84673.0,54041.55,0,84673.0,5139.65,79533.35,79533.35,54041.55,25491.8,0.3205171070069199,2025-08-01,8,2025
L007347,ORD004000,2025-09-13,C01855,Москва,Сайт,Новый,СБП,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0277,1,85886.55,49849.22,1,85886.55,2379.06,83507.49,0.0,0.0,0.0,,2025-09-01,9,2025
L007348,ORD003981,2025-07-03,C01411,Екатеринбург,Магазин,Регулярный,Карта,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Weekend,0.0948,1,2494.66,1622.58,0,2494.66,236.49,2258.17,2258.17,1622.58,635.59,0.28146122415313846,2025-07-01,7,2025
L007349,ORD003808,2025-10-07,C02396,Самара,Маркетплейс,Регулярный,СБП,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Без акции,0.0822,1,96330.79,80307.27,0,96330.79,7918.39,88412.4,88412.4,80307.27,8105.13,0.09167412204611931,2025-10-01,10,2025
L007350,ORD000267,2025-05-21,C01436,Казань,Магазин,Регулярный,Карта,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.0212,1,36742.43,24762.23,0,36742.43,778.94,35963.49,35963.49,24762.23,11201.26,0.3114619947411221,2025-05-01,5,2025
L007351,ORD003835,2025-09-04,C00345,Екатеринбург,Сайт,Новый,СБП,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Back-to-school,0.1361,1,67938.8,50372.56,0,67938.8,9246.47,58692.33,58692.33,50372.56,8319.77,0.14175224286361662,2025-09-01,9,2025
L007352,ORD001520,2025-01-24,C01321,Новосибирск,Сайт,Новый,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Weekend,0.1034,1,121069.26,87155.47,0,121069.26,12518.56,108550.7,108550.7,87155.47,21395.23,0.19709894831166294,2025-01-01,1,2025
L007353,ORD000038,2025-12-09,C00676,Самара,Сайт,Регулярный,СБП,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0453,1,19455.6,15746.9,0,19455.6,881.34,18574.26,18574.26,15746.9,2827.36,0.15221931420527676,2025-12-01,12,2025
L007354,ORD000245,2025-01-17,C02063,Казань,Маркетплейс,Новый,Рассрочка,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Без акции,0.0663,1,71669.18,49216.46,0,71669.18,4751.67,66917.51,66917.51,49216.46,17701.05,0.26452048911598824,2025-01-01,1,2025
L007355,ORD000315,2025-08-05,C01796,Санкт-Петербург,Сайт,Регулярный,Карта,P034,Бытовая техника LG Model 34,Бытовая техника,LG,Back-to-school,0.0902,1,29874.22,21622.61,0,29874.22,2694.65,27179.57,27179.57,21622.61,5556.96,0.20445342974453704,2025-08-01,8,2025
L007356,ORD000523,2025-09-27,C01581,Санкт-Петербург,Сайт,Регулярный,Карта,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Без акции,0.0715,1,7628.67,4970.25,0,7628.67,545.45,7083.22,7083.22,4970.25,2112.97,0.2983064293726426,2025-09-01,9,2025
L007357,ORD003144,2025-04-29,C01939,Москва,Магазин,Регулярный,Рассрочка,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Weekend,0.0977,1,68735.69,51783.44,0,68735.69,6715.48,62020.21,62020.21,51783.44,10236.77,0.16505543237396134,2025-04-01,4,2025
L007358,ORD001671,2025-03-15,C00923,Новосибирск,Маркетплейс,VIP,Карта,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Без акции,0.0734,1,8805.03,4953.9,0,8805.03,646.29,8158.74,8158.74,4953.9,3204.84,0.3928107139750808,2025-03-01,3,2025
L007359,ORD003974,2025-03-26,C01911,Москва,Маркетплейс,Новый,Рассрочка,P048,Аксессуары Samsung Model 48,Аксессуары,Samsung,Без акции,0.0518,1,1653.84,1268.96,0,1653.84,85.67,1568.17,1568.17,1268.96,299.21,0.19080257906144985,2025-03-01,3,2025
L007360,ORD003989,2025-04-30,C01969,Екатеринбург,Сайт,Регулярный,СБП,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.0148,1,18892.48,11852.32,0,18892.48,279.61,18612.87,18612.87,11852.32,6760.55,0.36321915025828805,2025-04-01,4,2025
L007361,ORD000771,2025-03-04,C00957,Самара,Маркетплейс,Новый,Карта,P034,Бытовая техника LG Model 34,Бытовая техника,LG,Без акции,0.0282,2,31908.2,21673.01,1,63816.4,1799.62,62016.78,0.0,0.0,0.0,,2025-03-01,3,2025
L007362,ORD005910,2025-11-24,C00712,Екатеринбург,Магазин,Регулярный,Рассрочка,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Black Friday,0.2062,1,11749.87,8843.3,0,11749.87,2422.82,9327.05,9327.05,8843.3,483.75,0.05186494890202666,2025-11-01,11,2025
L007363,ORD002137,2025-02-12,C00438,Москва,Сайт,Регулярный,Карта,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.003,2,17883.45,11279.29,0,35766.9,107.3,35659.6,35659.6,22558.58,13101.02,0.3673910968483597,2025-02-01,2,2025
L007364,ORD002809,2025-06-01,C01699,Казань,Маркетплейс,Новый,Рассрочка,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0407,1,47093.22,32397.55,0,47093.22,1916.69,45176.53,45176.53,32397.55,12778.98,0.2828676105213325,2025-06-01,6,2025
L007365,ORD001123,2025-10-22,C00189,Москва,Магазин,Регулярный,СБП,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0296,2,60678.68,42382.21,0,121357.36,3592.18,117765.18,117765.18,84764.42,33000.76,0.2802251186912579,2025-10-01,10,2025
L007366,ORD004333,2025-12-23,C01969,Казань,Магазин,Регулярный,СБП,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Новый год,0.1061,2,623.69,507.84,0,1247.38,132.35,1115.03,1115.03,1015.68,99.35,0.08910317775694299,2025-12-01,12,2025
L007367,ORD002815,2025-04-18,C02153,Казань,Магазин,Регулярный,Наличные,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0353,1,68883.21,53402.31,0,68883.21,2431.58,66451.63,66451.63,53402.31,13049.32,0.1963732441077081,2025-04-01,4,2025
L007368,ORD005053,2025-12-05,C01885,Санкт-Петербург,Сайт,Регулярный,Рассрочка,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Без акции,0.062,1,2513.01,1625.35,0,2513.01,155.81,2357.2,2357.2,1625.35,731.85,0.3104752802450166,2025-12-01,12,2025
L007369,ORD005404,2025-08-23,C00341,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P027,Бытовая техника Bosch Model 27,Бытовая техника,Bosch,Back-to-school,0.1446,1,8147.29,6076.97,0,8147.29,1178.1,6969.19,6969.19,6076.97,892.22,0.12802371970167822,2025-08-01,8,2025
L007370,ORD000820,2025-05-19,C01631,Казань,Маркетплейс,Регулярный,Карта,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Без акции,0.0775,1,33437.3,22222.25,1,33437.3,2591.39,30845.91,0.0,0.0,0.0,,2025-05-01,5,2025
L007371,ORD005327,2025-04-24,C00755,Новосибирск,Магазин,VIP,СБП,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Без акции,0.0085,1,8148.7,5333.54,0,8148.7,69.26,8079.44,8079.44,5333.54,2745.9,0.3398623410107937,2025-04-01,4,2025
L007372,ORD004819,2025-07-07,C02158,Санкт-Петербург,Магазин,Новый,Наличные,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0414,1,40515.55,34795.25,0,40515.55,1677.34,38838.21,38838.21,34795.25,4042.96,0.10409739847555269,2025-07-01,7,2025
L007373,ORD004010,2025-04-13,C02231,Санкт-Петербург,Сайт,Регулярный,Карта,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Weekend,0.0259,2,75874.62,44104.49,0,151749.24,3930.31,147818.93,147818.93,88208.98,59609.95,0.40326332219503,2025-04-01,4,2025
L007374,ORD002444,2025-12-04,C00120,Самара,Маркетплейс,Регулярный,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0392,1,88121.42,69309.17,0,88121.42,3454.36,84667.06,84667.06,69309.17,15357.89,0.181391562138244,2025-12-01,12,2025
L007375,ORD004527,2025-08-27,C01343,Самара,Магазин,Регулярный,Рассрочка,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Back-to-school,0.1569,1,23125.16,16799.98,0,23125.16,3628.34,19496.82,19496.82,16799.98,2696.84,0.13832215020604016,2025-08-01,8,2025
L007376,ORD000651,2025-05-13,C01226,Новосибирск,Сайт,Регулярный,Карта,P039,Аудио Marshall Model 39,Аудио,Marshall,Weekend,0.0998,3,32136.13,25576.81,0,96408.39,9621.56,86786.83,86786.83,76730.43,10056.4,0.11587475159177277,2025-05-01,5,2025
L007377,ORD000323,2025-08-22,C01809,Екатеринбург,Сайт,Новый,Карта,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.018,1,82347.83,51017.39,0,82347.83,1482.26,80865.57,80865.57,51017.39,29848.18,0.3691086256729794,2025-08-01,8,2025
L007378,ORD001669,2025-08-20,C02396,Москва,Магазин,Регулярный,Наличные,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Back-to-school,0.0972,2,120633.15,82318.63,0,241266.3,23451.08,217815.22,217815.22,164637.26,53177.96,0.24414251999681824,2025-08-01,8,2025
L007379,ORD003208,2025-12-14,C01363,Санкт-Петербург,Маркетплейс,VIP,Карта,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Новый год,0.1949,2,125567.39,96015.27,0,251134.78,48946.17,202188.61,202188.61,192030.54,10158.07,0.050240571458345186,2025-12-01,12,2025
L007380,ORD001778,2025-05-16,C02069,Самара,Магазин,Регулярный,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Без акции,0.0182,2,26399.63,18762.67,0,52799.26,960.95,51838.31,51838.31,37525.34,14312.97,0.27610800796664536,2025-05-01,5,2025
L007381,ORD004954,2025-04-17,C00872,Москва,Сайт,VIP,Рассрочка,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Weekend,0.0686,1,44113.67,34746.05,0,44113.67,3026.2,41087.47,41087.47,34746.05,6341.42,0.1543395563802802,2025-04-01,4,2025
L007382,ORD000376,2025-12-04,C01889,Москва,Магазин,Новый,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Weekend,0.0416,1,154759.35,107508.09,0,154759.35,6437.99,148321.36,148321.36,107508.09,40813.27,0.2751678568334692,2025-12-01,12,2025
L007383,ORD001601,2025-03-01,C01155,Москва,Магазин,Новый,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0,1,148937.18,105399.23,0,148937.18,0.0,148937.18,148937.18,105399.23,43537.95,0.29232425375584525,2025-03-01,3,2025
L007384,ORD000348,2025-09-01,C00085,Санкт-Петербург,Магазин,VIP,Наличные,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Back-to-school,0.1339,1,19736.39,15580.23,0,19736.39,2642.7,17093.69,17093.69,15580.23,1513.46,0.08853896444013115,2025-09-01,9,2025
L007385,ORD002420,2025-09-16,C01037,Самара,Сайт,Новый,СБП,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Без акции,0.0173,2,72048.01,43677.94,0,144096.02,2492.86,141603.16,141603.16,87355.88,54247.28,0.38309370562793493,2025-09-01,9,2025
L007386,ORD000442,2025-10-24,C01235,Санкт-Петербург,Сайт,Регулярный,СБП,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.0641,1,177475.63,143252.95,0,177475.63,11376.19,166099.44,166099.44,143252.95,22846.49,0.13754707316179293,2025-10-01,10,2025
L007387,ORD004559,2025-12-01,C02328,Екатеринбург,Магазин,Регулярный,Наличные,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0617,1,20034.53,16179.22,0,20034.53,1236.13,18798.4,18798.4,16179.22,2619.18,0.13932992003597594,2025-12-01,12,2025
L007388,ORD003928,2025-12-24,C01684,Самара,Маркетплейс,Регулярный,Карта,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Новый год,0.1481,2,11808.13,8835.27,0,23616.26,3497.57,20118.69,20118.69,17670.54,2448.15,0.12168544092720618,2025-12-01,12,2025
L007389,ORD001158,2025-01-21,C01040,Екатеринбург,Маркетплейс,VIP,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.0412,1,57650.81,40003.53,0,57650.81,2375.21,55275.6,55275.6,40003.53,15272.07,0.276289494092297,2025-01-01,1,2025
L007390,ORD004910,2025-11-24,C00460,Москва,Магазин,Новый,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Black Friday,0.213,1,62884.13,42855.33,0,62884.13,13394.32,49489.81,49489.81,42855.33,6634.48,0.1340575013006147,2025-11-01,11,2025
L007391,ORD002137,2025-02-12,C00438,Москва,Сайт,Регулярный,Карта,P037,Аудио JBL Model 37,Аудио,JBL,Без акции,0.0642,1,6425.56,4417.23,0,6425.56,412.52,6013.04,6013.04,4417.23,1595.81,0.2653914327283113,2025-02-01,2,2025
L007392,ORD001104,2025-12-20,C00256,Москва,Магазин,Регулярный,СБП,P034,Бытовая техника LG Model 34,Бытовая техника,LG,Новый год,0.1314,1,31321.9,21733.29,0,31321.9,4115.7,27206.2,27206.2,21733.29,5472.91,0.20116414160286664,2025-12-01,12,2025
L007393,ORD002954,2025-02-27,C02007,Москва,Сайт,Регулярный,СБП,P041,Аудио Philips Model 41,Аудио,Philips,Без акции,0.008,1,2839.17,2083.51,0,2839.17,22.71,2816.46,2816.46,2083.51,732.95,0.2602371467717677,2025-02-01,2,2025
L007394,ORD001445,2025-12-20,C00547,Новосибирск,Сайт,Новый,Карта,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Новый год,0.1733,1,17335.3,11301.49,0,17335.3,3004.21,14331.09,14331.09,11301.49,3029.6,0.21140066661951923,2025-12-01,12,2025
L007395,ORD003526,2025-05-24,C01344,Санкт-Петербург,Маркетплейс,VIP,СБП,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Weekend,0.093,1,2318.25,1652.53,0,2318.25,215.6,2102.65,2102.65,1652.53,450.12,0.21407374565296156,2025-05-01,5,2025
L007396,ORD003967,2025-11-11,C01664,Москва,Магазин,Регулярный,Наличные,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.0263,1,1827.37,1458.53,0,1827.37,48.06,1779.31,1779.31,1458.53,320.78,0.18028344612917227,2025-11-01,11,2025
L007397,ORD004844,2025-01-27,C01332,Санкт-Петербург,Сайт,Регулярный,Карта,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Без акции,0.0,2,540.68,399.51,0,1081.36,0.0,1081.36,1081.36,799.02,282.34,0.26109713693866976,2025-01-01,1,2025
L007398,ORD001834,2025-12-30,C01091,Екатеринбург,Магазин,Новый,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Новый год,0.1328,1,63761.35,51540.8,0,63761.35,8467.51,55293.84,55293.84,51540.8,3753.04,0.06787451432892558,2025-12-01,12,2025
L007399,ORD000601,2025-06-02,C00925,Самара,Магазин,Регулярный,Карта,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0159,2,19807.95,15445.02,0,39615.9,629.89,38986.01,38986.01,30890.04,8095.97,0.20766340986251694,2025-06-01,6,2025
L007400,ORD005450,2025-09-16,C01944,Москва,Сайт,Регулярный,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0216,1,65133.44,50360.21,0,65133.44,1406.88,63726.56,63726.56,50360.21,13366.35,0.2097453272113423,2025-09-01,9,2025
L007401,ORD005736,2025-12-30,C01989,Москва,Магазин,Регулярный,Карта,P041,Аудио Philips Model 41,Аудио,Philips,Новый год,0.0505,1,2987.73,2123.31,1,2987.73,150.88,2836.85,0.0,0.0,0.0,,2025-12-01,12,2025
L007402,ORD005247,2025-09-01,C01331,Новосибирск,Сайт,Регулярный,Рассрочка,P005,Смартфоны realme Model 05,Смартфоны,realme,Back-to-school,0.1286,1,48203.0,32068.25,0,48203.0,6198.91,42004.09,42004.09,32068.25,9935.84,0.23654466044883785,2025-09-01,9,2025
L007403,ORD001711,2025-11-30,C01612,Москва,Магазин,Регулярный,Рассрочка,P015,Ноутбуки HP Model 15,Ноутбуки,HP,Black Friday,0.1821,2,149202.58,113606.22,0,298405.16,54339.58,244065.58,244065.58,227212.44,16853.14,0.06905168823422439,2025-11-01,11,2025
L007404,ORD000961,2025-05-13,C00073,Самара,Магазин,Регулярный,Наличные,P046,Аксессуары Xiaomi Model 46,Аксессуары,Xiaomi,Без акции,0.0536,2,531.54,410.0,0,1063.08,56.98,1006.1,1006.1,820.0,186.1,0.1849707914205556,2025-05-01,5,2025
L007405,ORD003538,2025-11-06,C00558,Екатеринбург,Магазин,Регулярный,Наличные,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.0567,1,18603.9,11572.3,0,18603.9,1054.84,17549.06,17549.06,11572.3,5976.76,0.3405743244851284,2025-11-01,11,2025
L007406,ORD001697,2025-10-28,C01927,Самара,Сайт,Регулярный,Рассрочка,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Weekend,0.0357,1,96353.07,79413.13,0,96353.07,3439.8,92913.27,92913.27,79413.13,13500.14,0.14529825577365518,2025-10-01,10,2025
L007407,ORD005079,2025-11-04,C01392,Москва,Магазин,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0,1,91883.22,71192.1,0,91883.22,0.0,91883.22,91883.22,71192.1,20691.12,0.2251893218370013,2025-11-01,11,2025
L007408,ORD002792,2025-09-05,C02357,Новосибирск,Магазин,Новый,Карта,P028,Бытовая техника Samsung Model 28,Бытовая техника,Samsung,Без акции,0.0517,2,8622.36,4834.8,0,17244.72,891.55,16353.17,16353.17,9669.6,6683.57,0.4087017259168891,2025-09-01,9,2025
L007409,ORD005782,2025-03-11,C01487,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Weekend,0.0714,1,14700.98,10156.4,0,14700.98,1049.65,13651.33,13651.33,10156.4,3494.93,0.2560138844223685,2025-03-01,3,2025
L007410,ORD005783,2025-07-10,C02209,Москва,Магазин,VIP,СБП,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Без акции,0.048,1,72497.84,47605.33,0,72497.84,3479.9,69017.94,69017.94,47605.33,21412.61,0.31024705371227884,2025-07-01,7,2025
L007411,ORD000192,2025-10-29,C00819,Москва,Сайт,Регулярный,СБП,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Без акции,0.0426,1,7866.08,4630.73,0,7866.08,335.1,7530.98,7530.98,4630.73,2900.25,0.38510964967808026,2025-10-01,10,2025
L007412,ORD005434,2025-09-07,C00127,Санкт-Петербург,Сайт,Новый,СБП,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0171,1,86922.05,69137.36,0,86922.05,1486.37,85435.68,85435.68,69137.36,16298.32,0.1907671640606209,2025-09-01,9,2025
L007413,ORD004023,2025-07-17,C01287,Казань,Магазин,Новый,Рассрочка,P025,Телевизоры LG Model 25,Телевизоры,LG,Без акции,0.0046,1,164084.02,116425.93,0,164084.02,754.79,163329.23,163329.23,116425.93,46903.3,0.28717029095530916,2025-07-01,7,2025
L007414,ORD004067,2025-09-18,C00291,Казань,Магазин,Регулярный,СБП,P020,Телевизоры LG Model 20,Телевизоры,LG,Back-to-school,0.1279,1,67633.54,48999.97,1,67633.54,8650.33,58983.21,0.0,0.0,0.0,,2025-09-01,9,2025
L007415,ORD000532,2025-02-24,C01439,Москва,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0534,1,65358.49,49908.43,0,65358.49,3490.14,61868.35,61868.35,49908.43,11959.92,0.19331236867783663,2025-02-01,2,2025
L007416,ORD001645,2025-05-26,C00779,Москва,Магазин,Регулярный,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0417,1,45191.0,31337.64,0,45191.0,1884.46,43306.54,43306.54,31337.64,11968.9,0.27637619165530436,2025-05-01,5,2025
L007417,ORD002601,2025-09-26,C00344,Москва,Сайт,Регулярный,СБП,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Без акции,0.0342,1,125523.66,93894.76,0,125523.66,4292.91,121230.75,121230.75,93894.76,27335.99,0.22548726821616258,2025-09-01,9,2025
L007418,ORD000740,2025-03-30,C01435,Москва,Магазин,Новый,Наличные,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Weekend,0.0465,2,6333.1,3968.02,0,12666.2,588.98,12077.22,12077.22,7936.04,4141.18,0.34289191693814813,2025-03-01,3,2025
L007419,ORD001055,2025-08-06,C00195,Москва,Магазин,Регулярный,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Back-to-school,0.1216,2,119613.89,88485.34,0,239227.78,29090.1,210137.68,210137.68,176970.68,33167.0,0.15783462368056425,2025-08-01,8,2025
L007420,ORD003639,2025-07-28,C01063,Санкт-Петербург,Маркетплейс,Новый,СБП,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0295,1,96164.98,69263.49,0,96164.98,2836.87,93328.11,93328.11,69263.49,24064.62,0.2578496692287513,2025-07-01,7,2025
L007421,ORD004661,2025-12-27,C02274,Москва,Магазин,Новый,Карта,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Новый год,0.1586,1,82852.78,50977.52,0,82852.78,13140.45,69712.33,69712.33,50977.52,18734.81,0.26874455833021305,2025-12-01,12,2025
L007422,ORD004085,2025-09-10,C01375,Санкт-Петербург,Магазин,Новый,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Без акции,0.0542,3,17886.82,13127.77,0,53660.46,2908.4,50752.06,50752.06,39383.31,11368.75,0.224005732589976,2025-09-01,9,2025
L007423,ORD000482,2025-12-23,C02061,Москва,Магазин,VIP,Рассрочка,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Новый год,0.1044,1,550.45,403.36,0,550.45,57.47,492.98,492.98,403.36,89.62,0.18179737711858715,2025-12-01,12,2025
L007424,ORD004131,2025-03-16,C00233,Москва,Сайт,Регулярный,Карта,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Без акции,0.0222,1,10572.66,8942.77,0,10572.66,234.71,10337.95,10337.95,8942.77,1395.18,0.13495686861402534,2025-03-01,3,2025
L007425,ORD003714,2025-03-07,C01696,Санкт-Петербург,Маркетплейс,VIP,Карта,P036,Бытовая техника Haier Model 36,Бытовая техника,Haier,Weekend,0.051,1,93914.91,78015.15,0,93914.91,4789.66,89125.25,89125.25,78015.15,11110.1,0.12465714981006441,2025-03-01,3,2025
L007426,ORD004538,2025-02-08,C01862,Москва,Маркетплейс,Регулярный,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Без акции,0.0033,1,16434.01,12457.16,0,16434.01,54.23,16379.78,16379.78,12457.16,3922.62,0.2394793032481073,2025-02-01,2,2025
L007427,ORD001318,2025-11-01,C02300,Санкт-Петербург,Сайт,Регулярный,Карта,P039,Аудио Marshall Model 39,Аудио,Marshall,Weekend,0.058,1,33856.6,24547.12,0,33856.6,1963.68,31892.92,31892.92,24547.12,7345.8,0.23032691408987827,2025-11-01,11,2025
